strain	originating_lab	submitting_lab
A/Vietnam/3050/2013-egg	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Uganda/856/2014	uganda_virus_research_institute_(uvri),_national_influenza_center	centers_for_disease_control_and_prevention
A/Uganda/1625/2014	uganda_virus_research_institute_(uvri),_national_influenza_center	centers_for_disease_control_and_prevention
A/Helsinki/526/2013		other_database_import
A/Mali/A_Mali-PERCH_020_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Mali/A_Mali-PERCH_013_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Mali/A_Mali-PERCH_022_2013/2013	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Catalonia/NSVH37222/2014	hospital_universitari_vall_d'hebron	hospital_universitari_vall_d'hebron
A/DistrictofColumbia/INS601/2011		other_database_import
A/England/WTSI1822/2011		other_database_import
A/Hunan/SWLthroatswab2/2011	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Fujian-Xinluo/SWL1141/2011	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/England/10740658/2011		other_database_import
A/Shanghai-Jingan/SWL1230/2011-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/SriLanka/21386/2010		other_database_import
A/SriLanka/2290/2011		other_database_import
A/SriLanka/1735/2011		other_database_import
A/SriLanka/33/2011		other_database_import
A/SriLanka/34/2011		other_database_import
A/India/NIV29386/2010		other_database_import
A/LaReunion/803/2010	crr_virus_influenza_region_sud	other_database_import
A/Sydney/DD3-46/2010		other_database_import
A/Sydney/DD3-52/2010		other_database_import
A/Sydney/DD3-17/2010		other_database_import
A/Sydney/DD3-28/2010		other_database_import
A/Sydney/DD3-23/2010		other_database_import
A/Nairobi/97/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Qingdao/F158/2011		other_database_import
A/Prague/WRAIR4146N/2011		other_database_import
A/England/251/2010		other_database_import
A/England/10740693/2011		other_database_import
A/Usa/7M2/2011	university_of_washington	
A/Tessenderlo/INS604/2011		other_database_import
A/England/672/2010	microbiology_services_colindale,_public_health_england	other_database_import
A/England/WTSI1832/2010		other_database_import
A/Budapest/WRAIR3794T/2011		other_database_import
A/Sydney/DD3-59/2011		other_database_import
A/Athens/INS554/2011		other_database_import
A/Texas/9/2011	texas_childrens_hospital	centers_for_disease_control_and_prevention
A/DistrictofColumbia/WRAIR0308/2010		other_database_import
A/England/213/2011		other_database_import
A/NorthernIreland/5180459/2010		other_database_import
A/England/10740690/2011		other_database_import
A/England/10740561/2010		other_database_import
A/Boston/DOA43/2011		other_database_import
A/England/WTSI2060/2010		other_database_import
A/Kijabe/16/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/20/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/21/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/80/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/25/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/24/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Nairobi/72/2010	ari_unit,_kenya_medical_research_institute_(kemri___nic),_centre_for_virus_research_annex,_p.o_box_54628	kenya_medical_research_institute
A/Kentucky/9/2010-egg	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
A/Kentucky/9/2010	kentucky_division_of_laboratory_services	centers_for_disease_control_and_prevention
A/Newcastle/47/2011	john_hunter_hospital,_virology_unit,_clinical_microbiology	who_collaborating_centre_for_reference_and_research_on_influenza
A/Darlinghurst/INS575/2011		other_database_import
A/Newcastle/58/2011	john_hunter_hospital,_virology_unit,_clinical_microbiology	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/49/2011	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/54/2011	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/299/2011	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Perth/175/2011	pathwest_qe_ii_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Minnesota/3/2011-egg	minnesota_department_of_health	centers_for_disease_control_and_prevention
A/Minnesota/3/2011	minnesota_department_of_health	centers_for_disease_control_and_prevention
A/Nicaragua/AGA2-39/2011		other_database_import
A/Nicaragua/AGA2-42/2011		other_database_import
A/Nicaragua/AGA2-78/2011		other_database_import
A/Nicaragua/AGA2-69/2011		other_database_import
A/Nicaragua/AGA2-66/2011		other_database_import
A/Nicaragua/AGA2-44/2011		other_database_import
A/Nicaragua/AGA2-83/2011		other_database_import
A/Paris/619/2011		institut_pasteur
A/Bretagne/602/2011		institut_pasteur
A/Vladimir/IIV-35/2011		other_database_import
A/NizhnyNovgorod/CRIE-NGV/2010		other_database_import
A/NizhnyNovgorod/CRIE-BLM/2011		other_database_import
A/Athens/INS569/2011		other_database_import
A/England/371/2010		other_database_import
A/Maryland/13/2012	centers_for_disease_control_and_prevention	centers_for_disease_control_and_prevention
A/Hamburg/INS535/2011		other_database_import
A/Taiwan/4711/2011		other_database_import
A/Michigan/3/2011	michigan_department_of_community_health	centers_for_disease_control_and_prevention
A/England/701/2010		other_database_import
A/Cheboksary/IIV-92/2011		other_database_import
A/Taiwan/1749/2011		other_database_import
A/Munich/INS540/2011		other_database_import
A/Nicaragua/AGA2-54/2011		other_database_import
A/Nicaragua/AGA2-52/2011		other_database_import
A/England/5140206/2010		other_database_import
A/England/143/2010	microbiology_services_colindale,_public_health_england	other_database_import
A/England/5080815/2010		other_database_import
A/Munich/INS541/2011		other_database_import
A/Moscow/IIV-83/2011		other_database_import
A/England/676/2010	microbiology_services_colindale,_public_health_england	other_database_import
A/Tennessee/F2041/2011		other_database_import
A/PaysdeLoire/1347/2011	crr_virus_influenza_region_sud	institut_pasteur
A/Cologne/INS537/2011		other_database_import
A/Denmark/72/2011		other_database_import
A/SriLanka/19/2012		other_database_import
A/SriLanka/22/2012		other_database_import
A/Stockholm/1/2012	swedish_institute_for_infectious_disease_control	swedish_national_institute_for_communicable_disease_control
A/Indonesia/1224_S64_L001/2012	universitas_udayana	university_college_london
A/Singapore/DMS1237/2012		other_database_import
A/Singapore/DMS1234/2012		other_database_import
A/Thailand/KS10464/2012		other_database_import
A/Thailand/KS10518/2012		other_database_import
A/Townsville/5/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Thailand/PY12436/2012		other_database_import
A/Thailand/SN11851/2012		other_database_import
A/Thailand/SP11755/2012		other_database_import
A/Singapore/DMS1242/2012		other_database_import
A/Mali/A_Mali-PERCH_007_2012/2012	virus_epidemiology_research_group,_kenya_medical_research_institute	
A/Indonesia/1069_S7_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1279_S66_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1349_S44_L001/2013	universitas_udayana	university_college_london
A/Brisbane/6/2013	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Indonesia/1269_S89_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1385_S92_L001/2013	universitas_udayana	university_college_london
A/Indonesia/1270_S6_L001/2012	universitas_udayana	university_college_london
A/Tomsk/IIV-19/2012		other_database_import
A/Vladivostok/28/2012		other_database_import
A/Singapore/DMS1232/2012		other_database_import
A/Moscow/IIV-45/2012		other_database_import
A/Victoria/523/2012-egg	who_collaborating_centre_for_reference_and_research_on_influenza	centers_for_disease_control_and_prevention
A/Thailand/MR11669/2012		other_database_import
A/Indonesia/1239_S17_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1179_S28_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1247_S41_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1233_S88_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1240_S29_L001/2012	universitas_udayana	university_college_london
A/Indonesia/1260_S65_L001/2012	universitas_udayana	university_college_london
A/India/P1114854/2011		other_database_import
A/India/P121717/2012		other_database_import
A/India/P121939/2012		other_database_import
A/India/P121716/2012		other_database_import
A/India/P121778/2012		other_database_import
A/India/P132194/2013		other_database_import
A/Bolivia/559/2013-egg	instituto_nacional_de_laboratoriosde_salud_(inlasa)	centers_for_disease_control_and_prevention
A/Bolivia/559/2013	instituto_nacional_de_laboratoriosde_salud_(inlasa)	centers_for_disease_control_and_prevention
A/India/P131845/2013		other_database_import
A/Srilanka/30/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/NewYork/WC-LVD-14-045/2014		other_database_import
A/England/41420354/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/England/41420356/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Niigata/13F311/2014		other_database_import
A/Niigata/13F003/2014		other_database_import
A/Guangdong-Zhongshan/SWL1323/2014-egg	guangdong_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/Guangdong-Zhongshan/SWL1323/2014	guangdong_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/NewYork/WC-LVD-13-011/2013		other_database_import
A/NewYork/WC-LVD-13-017/2013		other_database_import
A/NorthCarolina/4/2014-egg	mission_hospital_microbiology_lab	centers_for_disease_control_and_prevention
A/NorthCarolina/4/2014	mission_hospital_microbiology_lab	centers_for_disease_control_and_prevention
A/NewYork/WC-LVD-13-014/2013		other_database_import
A/NewYork/WC-LVD-13-009/2013		other_database_import
A/NewYork/WC-LVD-13-007/2013		other_database_import
A/Helsinki/220N/2014		other_database_import
A/Hawaii/3/2014	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
A/Finland/43/2014		other_database_import
A/NewYork/WC-LVD-13-015/2013		other_database_import
A/England/673/2013	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Lebanon/14L66/2014		niigata_university
A/Lebanon/14L62/2014		niigata_university
A/Lebanon/14L61/2014		niigata_university
A/Helsinki/235M/2012		other_database_import
A/Helsinki/383N/2014		other_database_import
A/Finland/31/2012		other_database_import
A/Helsinki/2429/2012		other_database_import
A/Helsinki/846M/2014		other_database_import
A/Sundsvall/1/2014		swedish_institute_for_infectious_disease_control
A/Helsinki/544M/2014		other_database_import
A/Helsinki/289M/2014		other_database_import
A/Finland/37/2014		other_database_import
A/Helsinki/759M/2014		other_database_import
A/Helsinki/454M/2014		other_database_import
A/Stockholm/33/2013	swedish_institute_for_infectious_disease_control	swedish_institute_for_infectious_disease_control
A/Stockholm/9/2014		swedish_institute_for_infectious_disease_control
A/Stockholm/37/2013	swedish_institute_for_infectious_disease_control	swedish_institute_for_infectious_disease_control
A/Uppsala/1/2014		swedish_institute_for_infectious_disease_control
A/SouthAfrica/3599/2014	national_institute_for_communicable_disease	who_collaborating_centre_for_reference_and_research_on_influenza
A/Helsinki/303M/2014		other_database_import
A/Helsinki/347M/2014		other_database_import
A/HongKong/5008/2013	government_virus_unit	centers_for_disease_control_and_prevention
A/Nicaragua/6195_01_TR2/2013		other_database_import
A/Nicaragua/6195_01_TR1/2013		other_database_import
A/Nicaragua/30085_01_TR4/2013		other_database_import
A/Nicaragua/30049_01_TR2/2013		other_database_import
A/Nicaragua/30165_01_TR4/2013		other_database_import
A/Nicaragua/30081_01_TR1/2013		other_database_import
A/Hiroshima/19/2013	center_for_public_health_and_environment,_hiroshima_prefectural_technology_research_institute	national_institute_of_infectious_diseases_(niid)
A/Mississippi/10/2013-egg	mississippi_public_health_laboratory	centers_for_disease_control_and_prevention
A/Mississippi/10/2013	mississippi_public_health_laboratory	centers_for_disease_control_and_prevention
A/Helsinki/2430/2012		other_database_import
A/Malaysia/11/2014	institut_penyelidikan_perubatan	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/EN555/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Singapore/KK1067/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Singapore/KK1073/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Srilanka/61/2013	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Srilanka/31/2014	medical_research_institute	who_collaborating_centre_for_reference_and_research_on_influenza
A/Egypt/42/2014		other_database_import
A/England/40840693/2014	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Sapporo/TH1/2013	virus_research_center,_sendai_medical_center	national_institute_of_infectious_diseases_(niid)
A/Sapporo/114/2013	sapporo_city_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Kanagawa/146/2013	kanagawa_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Yamagata/158/2013	yamagata_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Singapore/KK1064/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Hokkaido/13H069/2014		other_database_import
A/Newcaledonia/58/2013	institut_pasteur_new_caledonia	who_collaborating_centre_for_reference_and_research_on_influenza
A/PrachuapKhiriKhan/332/2013	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/TT1061/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Victoria/229/2013	royal_chidrens_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Niigata/13F270/2014		other_database_import
A/Niigata/13F495/2014		other_database_import
A/Gunma/13G018/2014		other_database_import
A/NewYork/WC-LVD-14-050/2014		other_database_import
A/NewYork/WC-LVD-14-053/2014		other_database_import
A/NewYork/WC-LVD-14-063/2014		other_database_import
A/Hawaii/12/2014	state_of_hawaii_department_of_health	centers_for_disease_control_and_prevention
A/Nagasaki/13N095/2014		other_database_import
A/Lao/56/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Taiwan/609/2014	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Okinawa/14T001/2014		niigata_university
A/Lao/951/2014	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/952/2014	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/189/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/233/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/185/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/66/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Lao/258/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Helsinki/1454/2014		other_database_import
A/NewYork/WC-LVD-14-052/2014		other_database_import
A/Kyoto/13SK076/2014		other_database_import
A/Niigata/13NU018/2014		other_database_import
A/Gunma/13G001/2014		other_database_import
A/Congo/2275/2014	inrb_service_de_virologie	centers_for_disease_control_and_prevention
A/Bangladesh/3026/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/1735/2015-egg	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/1735/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Helsinki/439M/2014		other_database_import
A/Pennsylvania/1/2014	pennsylvania_department_of_health	centers_for_disease_control_and_prevention
A/NewYork/WC-LVD-14-061/2014		other_database_import
A/Nagasaki/13N075/2014		other_database_import
A/Okinawa/13T001/2013		other_database_import
A/Bahrain/602/2014	ministry_of_health_bahrain	centers_for_disease_control_and_prevention
A/Lao/278/2015	national_center_for_laboratory_and_epidemiology	centers_for_disease_control_and_prevention
A/Vietnam/419/2015	national_institute_of_hygiene_and_epidemiology	centers_for_disease_control_and_prevention
A/Tasmania/27/2015	royal_hobart_hospital	who_collaborating_centre_for_reference_and_research_on_influenza
A/Moscow/107/2015	ivanovsky_research_institute_of_virology_rams	centers_for_disease_control_and_prevention
A/Nagasaki/13N067/2014		other_database_import
A/Kyoto/13K017/2014		other_database_import
A/Lao/1187/2014-egg	centers_for_disease_control_and_prevention	centers_for_disease_control_and_prevention
A/Lao/1187/2014	centers_for_disease_control_and_prevention	centers_for_disease_control_and_prevention
A/Alaska/37/2014-egg	alaska_state_virology_lab	centers_for_disease_control_and_prevention
A/Alaska/38/2014-egg	alaska_state_virology_lab	centers_for_disease_control_and_prevention
A/Alaska/38/2014	alaska_state_virology_lab	centers_for_disease_control_and_prevention
A/NewYork/WC-LVD-14-025/2014		other_database_import
A/Nagasaki/13N057/2014		niigata_university
A/Nagasaki/13N058/2014		other_database_import
A/Nagasaki/13N026/2014		other_database_import
A/Nagasaki/13N018/2014		other_database_import
A/Nagasaki/13N059/2014		other_database_import
A/Hokkaido/13H054/2014		other_database_import
A/India/P1510025/2015	national_institute_of_virology	national_institute_of_infectious_diseases_(niid)
A/Pakistan/446/2015	national_institute_of_health	centers_for_disease_control_and_prevention
A/Pakistan/434/2015	national_institute_of_health	centers_for_disease_control_and_prevention
A/Bangladesh/803008/2015-egg	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/803008/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/3094/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/80009/2015-egg	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Bangladesh/80009/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/India/Pun1415432/2014		other_database_import
A/Concepcion/44319/2015-egg	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Colombia/6863/2015	instituto_nacional_de_salud_de_columbia	centers_for_disease_control_and_prevention
A/PuertoMontt/75856/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/39750/2015-egg	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/39750/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/39751/2015-egg	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/39751/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Iquique/71304/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/44321/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/39746/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Concepcion/44319/2015	instituto_de_salud_publica_de_chile_	centers_for_disease_control_and_prevention
A/Brazil/126/2015	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
A/Brazil/3050/2016	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
A/Florida/88/2015-egg	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
A/Florida/88/2015	florida_department_of_health_jacksonville	centers_for_disease_control_and_prevention
A/Singapore/TT950/2013	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Hubei-Wuchang/SWL1141/2014-egg	hubei_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/Hubei-Wuchang/SWL1141/2014	hubei_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/Shanghai-Changning/SWL1621/2013-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Changning/SWL1621/2013	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Bulgan/1852/2014	national_influenza_center	who_collaborating_centre_for_reference_and_research_on_influenza
A/Macau/610158/2014	laboratorio_de_saude_publico	who_collaborating_centre_for_reference_and_research_on_influenza
A/Guangdong-Dongwanbendi/SWL1188/2014-egg	guangdong_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/Guangdong-Dongwanbendi/SWL1188/2014	guangdong_provincial_center_for_disease_control_and_prevention	who_chinese_national_influenza_center
A/Myanmar/14M233/2014		niigata_university
A/Congo/2278/2014	inrb_service_de_virologie	centers_for_disease_control_and_prevention
A/Myanmar/14M003/2014		niigata_university
A/Myanmar/14M139/2014		niigata_university
A/Myanmar/14M072/2014		niigata_university
A/Myanmar/14M445/2014		niigata_university
A/Myanmar/14M379/2014		niigata_university
A/Myanmar/14M272/2014		niigata_university
A/Myanmar/14M194/2014		niigata_university
A/Shizuoka-C/99/2013	shizuoka_city_institute_of_environmental_sciences_and_public_health_	national_institute_of_infectious_diseases_(niid)
A/SouthAustralia/17/2013-egg	institute_of_medical_and_veterinary_science_(imvs)	centers_for_disease_control_and_prevention
A/Sydney/82/2013	clinical_virology_unit,_cdim	who_collaborating_centre_for_reference_and_research_on_influenza
A/Singapore/DMS1316/2013		other_database_import
A/Ecuador/2375/2015	inspi	centers_for_disease_control_and_prevention
A/PuertoRico/35/2014	puerto_rico_department_of_health	centers_for_disease_control_and_prevention
A/Colombia/4522/2015	instituto_nacional_de_salud_de_columbia	centers_for_disease_control_and_prevention
A/Colombia/1457/2015	instituto_nacional_de_salud_de_columbia	centers_for_disease_control_and_prevention
A/Ethiopia/63/2014	ethiopian_health_and_nutrition_research_institute_(ehnri)	centers_for_disease_control_and_prevention
A/Egypt/4758/2014	u.s._naval_medical_research_unit_no.3	centers_for_disease_control_and_prevention
A/Egypt/4372/2014	u.s._naval_medical_research_unit_no.3	centers_for_disease_control_and_prevention
A/Brazil/2085/2015	instituto_adolfo_lutz	centers_for_disease_control_and_prevention
A/Chanthaburi/11/2015	who_national_influenza_centre,_national_institute_of_medical_research_(nimr)	who_collaborating_centre_for_reference_and_research_on_influenza
A/Bangladesh/507001/2015	institute_of_epidemiology_disease_control_and_research_(iedcr)_&_bangladesh_national_influenza_centre_(nic)	centers_for_disease_control_and_prevention
A/Cambodia/FSS39385/2015	namru_2,_cambodia	who_collaborating_centre_for_reference_and_research_on_influenza
A/England/55240293/2015	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/Ethiopia/1149/2014	ethiopian_health_and_nutrition_research_institute_(ehnri)	centers_for_disease_control_and_prevention
A/Ethiopia/66/2014	ethiopian_health_and_nutrition_research_institute_(ehnri)	centers_for_disease_control_and_prevention
A/Jeonbuk/2005/2014	national_institute_of_health	centers_for_disease_control_and_prevention
A/StPetersburg/83/2015-egg	russian_academy_of_medical_sciences	centers_for_disease_control_and_prevention
A/Niigata/14F019/2015		niigata_university
A/Jeonbuk/1998/2014	national_institute_of_health	centers_for_disease_control_and_prevention
A/Brisbane/196/2015-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/England/709/2016	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/England/55341145/2015	microbiology_services_colindale,_public_health_england	microbiology_services_colindale,_public_health_england
A/England/357/2015	health_protection_agency	microbiology_services_colindale,_public_health_england
A/Shanghai-Huangpu/SWL11992/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Changning/SWL1995/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Putuo/SWL1860/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Chiba-C/4/2016	chiba_city_institute_of_health_and_environment	national_institute_of_infectious_diseases_(niid)
A/Victoria/503/2016	monash_medical_centre	who_collaborating_centre_for_reference_and_research_on_influenza
A/Guangxi-Xixiangtang/SWL11411/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Huangpu/SWL11992/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Guangxi-Xixiangtang/SWL11411/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Baoshan/SWL1989/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/HongKong/94/2016	government_virus_unit	centers_for_disease_control_and_prevention
A/Singapore/INFKK-16-0359/2016	ministry_of_health,_singapore	ministry_of_health,_singapore
A/Odessa/67/2016	institute_of_epidemiology_and_infectious_diseases_ams_of_ukraine	centers_for_disease_control_and_prevention
A/Indiana/21/2016-egg	indiana_state_department_of_health_laboratories	centers_for_disease_control_and_prevention
A/Indiana/21/2016	indiana_state_department_of_health_laboratories	centers_for_disease_control_and_prevention
A/Taiwan/1101/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Yamagata/17/2016	yamagata_prefectural_institute_of_public_health	national_institute_of_infectious_diseases_(niid)
A/Taiwan/1100/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Taiwan/85142/2015	centers_for_disease_control	taiwan_cdc
A/Neimenggu-Helingeer/SWL1314/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Neimenggu-Helingeer/SWL1314/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Yamaguchi/26/2016	yamaguchi_prefectural_institute_of_public_health_and_environment	national_institute_of_infectious_diseases_(niid)
A/Taiwan/1093/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Taiwan/1087/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Taiwan/1089/2015	center_for_disease_control	national_institute_of_infectious_diseases_(niid)
A/Indonesia/Nihrd-Pal253/2016	ministry_of_health,_nihrd	centers_for_disease_control_and_prevention
A/Brisbane/137/2015-egg	queensland_health_scientific_services	who_collaborating_centre_for_reference_and_research_on_influenza
A/Shanghai-Putuo/SWL1860/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shandong/NW11/2016	beijing_institute_of_microbiology_and_epidemiology	beijing_institute_of_microbiology_and_epidemiology
A/Shandong/NW12/2016	beijing_institute_of_microbiology_and_epidemiology	beijing_institute_of_microbiology_and_epidemiology
A/Shanghai-Changning/SWL1995/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Changning/SWL1988/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Changning/SWL1988/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Iowa/53/2015-egg	iowa_state_hygienic_laboratory	centers_for_disease_control_and_prevention
A/Shanghai-Putuo/1860/2015-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Iowa/53/2015	iowa_state_hygienic_laboratory	centers_for_disease_control_and_prevention
A/Shanghai-Jiading/SWL1970/2015-egg	who_chinese_national_influenza_center	who_chinese_national_influenza_center
A/Shanghai-Jiading/1970/2015-egg	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Shanghai-Jiading/1970/2015	who_chinese_national_influenza_center	centers_for_disease_control_and_prevention
A/Shanghai-Jiading/SWL1970/2015	who_chinese_national_influenza_center	who_chinese_national_influenza_center
